character,state,probability
c39,1,0.633333333333333
c39,2,0.0333333333333333
c40,-1,0.1
c40,1,0.7
c40,2,0.1
c40,3,0.0666666666666667
c40,4,0.0333333333333333
c41,-1,0.133333333333333
c41,1,0.8
c41,2,0.0333333333333333
c41,3,0.0333333333333333
c42,-1,0.366666666666667
c42,1,0.533333333333333
c42,3,0.0666666666666667
c42,4,0.0333333333333333
c43,-1,0.233333333333333
c43,1,0.7
c43,3,0.0666666666666667
c44,-1,0.466666666666667
c44,1,0.233333333333333
c44,2,0.0666666666666667
c44,3,0.233333333333333
c45,-1,0.0666666666666667
c45,1,0.1
c45,2,0.1
c45,3,0.733333333333333
c46,-1,0.366666666666667
c46,1,0.266666666666667
c46,2,0.0333333333333333
c46,3,0.333333333333333
c47,-1,0.1
c47,1,0.566666666666667
c47,3,0.333333333333333
c48,-1,0.633333333333333
c48,1,0.366666666666667
c49,-1,0.5
c49,1,0.4
c49,2,0.0666666666666667
c49,3,0.0333333333333333
c50,-1,0.0666666666666667
c50,2,0.166666666666667
c50,3,0.766666666666667
c51,-1,0.3
c51,1,0.433333333333333
c51,2,0.1
c51,3,0.166666666666667
c52,-1,0.266666666666667
c52,1,0.5
c52,3,0.233333333333333
c53,-1,0.233333333333333
c53,1,0.433333333333333
c53,2,0.0333333333333333
c53,3,0.3
c54,-1,0.166666666666667
c54,1,0.666666666666667
c54,2,0.0333333333333333
c54,3,0.133333333333333
c55,-1,0.5
c55,1,0.466666666666667
c55,3,0.0333333333333333
c56,-1,0.633333333333333
c56,1,0.333333333333333
c56,3,0.0333333333333333
c57,-1,0.333333333333333
c57,1,0.4
c57,2,0.1
c57,3,0.166666666666667
c58,-1,0.333333333333333
c58,1,0.566666666666667
c58,3,0.1
c59,-1,0.2
c59,1,0.533333333333333
c59,3,0.266666666666667
c60,-1,0.133333333333333
c60,1,0.766666666666667
c60,3,0.1
c61,-1,0.233333333333333
c61,1,0.733333333333333
c61,2,0.0333333333333333
c62,-1,0.233333333333333
c62,1,0.633333333333333
c62,3,0.133333333333333
c63,-1,0.2
c63,1,0.766666666666667
c63,3,0.0333333333333333
c64,-1,0.233333333333333
c64,1,0.666666666666667
c64,2,0.0333333333333333
c64,3,0.0666666666666667
c65,-1,0.233333333333333
c65,1,0.633333333333333
c65,2,0.0666666666666667
c65,3,0.0333333333333333
c65,4,0.0333333333333333
c66,-1,0.133333333333333
c66,1,0.766666666666667
c66,2,0.0333333333333333
c66,3,0.0666666666666667
c67,-1,0.366666666666667
c67,1,0.633333333333333
c68,-1,0.0666666666666667
c68,1,0.866666666666667
c68,3,0.0333333333333333
c68,4,0.0333333333333333
c69,-1,0.3
c69,1,0.666666666666667
c69,3,0.0333333333333333
c70,-1,0.233333333333333
c70,1,0.633333333333333
c70,2,0.0666666666666667
c70,3,0.0333333333333333
c70,4,0.0333333333333333
c71,-1,0.3
c71,1,0.566666666666667
c71,2,0.0333333333333333
c71,4,0.1
c72,-1,0.366666666666667
c72,1,0.566666666666667
c72,2,0.0333333333333333
c72,3,0.0333333333333333
c73,-1,0.0666666666666667
c73,1,0.9
c73,2,0.0333333333333333
c74,-1,0.166666666666667
c74,1,0.8
c74,3,0.0333333333333333
c75,-1,0.3
c75,1,0.6
c75,3,0.0333333333333333
c75,4,0.0666666666666667
c76,-1,0.333333333333333
c76,1,0.6
c76,2,0.0666666666666667
c77,-1,0.333333333333333
c77,1,0.533333333333333
c77,3,0.0333333333333333
c77,4,0.1
c78,-1,0.233333333333333
c78,1,0.633333333333333
c78,2,0.0666666666666667
c78,3,0.0666666666666667
c79,-1,0.333333333333333
c79,1,0.6
c79,2,0.0333333333333333
c79,4,0.0333333333333333
c80,-1,0.133333333333333
c80,1,0.666666666666667
c80,2,0.0333333333333333
c80,3,0.133333333333333
c80,4,0.0333333333333333
c81,-1,0.1
c81,1,0.9
c82,-1,0.366666666666667
c82,1,0.5
c82,2,0.0333333333333333
c82,3,0.0333333333333333
c82,4,0.0666666666666667
c83,-1,0.566666666666667
c83,1,0.433333333333333
c84,-1,0.233333333333333
c84,1,0.666666666666667
c84,2,0.1
c85,-1,0.333333333333333
c85,1,0.666666666666667
c86,-1,0.333333333333333
c86,1,0.666666666666667
c87,-1,0.133333333333333
c87,1,0.8
c87,4,0.0666666666666667
c88,-1,0.2
c88,1,0.733333333333333
c88,2,0.0666666666666667
c89,-1,0.233333333333333
c89,1,0.633333333333333
c89,2,0.0333333333333333
c89,3,0.0666666666666667
c89,4,0.0333333333333333
c90,-1,0.433333333333333
c90,1,0.5
c90,2,0.0333333333333333
c90,3,0.0333333333333333
c91,-1,0.233333333333333
c91,1,0.666666666666667
c91,2,0.0333333333333333
c91,3,0.0666666666666667
c92,-1,0.2
c92,1,0.766666666666667
c92,3,0.0333333333333333
c93,-1,0.533333333333333
c93,1,0.4
c93,2,0.0333333333333333
c93,4,0.0333333333333333
c94,-1,0.3
c94,1,0.666666666666667
c94,2,0.0333333333333333
c95,1,0.8
c95,4,0.2
c96,-1,0.266666666666667
c96,1,0.6
c96,2,0.0333333333333333
c96,3,0.1
c97,-1,0.166666666666667
c97,1,0.766666666666667
c97,2,0.0333333333333333
c97,3,0.0333333333333333
c98,-1,0.366666666666667
c98,1,0.466666666666667
c98,2,0.0666666666666667
c98,3,0.0666666666666667
c98,4,0.0333333333333333
c99,-1,0.166666666666667
c99,1,0.766666666666667
c99,2,0.0333333333333333
c99,3,0.0333333333333333
c100,-1,0.166666666666667
c100,1,0.7
c100,2,0.0333333333333333
c100,3,0.1
c101,-1,0.233333333333333
c101,1,0.7
c101,3,0.0666666666666667
c102,-1,0.2
c102,1,0.766666666666667
c102,4,0.0333333333333333
c103,-1,0.266666666666667
c103,1,0.7
c103,2,0.0333333333333333
c104,-1,0.466666666666667
c104,1,0.533333333333333
c105,-1,0.333333333333333
c105,1,0.5
c105,2,0.133333333333333
c105,4,0.0333333333333333
c106,-1,0.1
c106,1,0.833333333333333
c106,3,0.0333333333333333
c106,4,0.0333333333333333
c107,-1,0.133333333333333
c107,1,0.8
c107,3,0.0666666666666667
c108,-1,0.366666666666667
c108,1,0.6
c108,4,0.0333333333333333
c109,-1,0.233333333333333
c109,1,0.633333333333333
c109,2,0.1
c109,3,0.0333333333333333
c110,-1,0.466666666666667
c110,1,0.4
c110,3,0.0333333333333333
c110,4,0.1
c111,-1,0.0666666666666667
c111,1,0.1
c111,3,0.0666666666666667
c111,4,0.766666666666667
c112,-1,0.366666666666667
c112,1,0.533333333333333
c112,3,0.0666666666666667
c112,4,0.0333333333333333
c113,-1,0.1
c113,1,0.866666666666667
c113,2,0.0333333333333333
c114,-1,0.633333333333333
c114,1,0.366666666666667
c115,-1,0.5
c115,1,0.5
c116,-1,0.0666666666666667
c116,1,0.8
c116,2,0.1
c116,3,0.0333333333333333
c117,-1,0.3
c117,1,0.666666666666667
c117,2,0.0333333333333333
c118,-1,0.266666666666667
c118,1,0.7
c118,3,0.0333333333333333
c119,-1,0.233333333333333
c119,1,0.7
c119,3,0.0333333333333333
c119,4,0.0333333333333333
c120,-1,0.166666666666667
c120,1,0.833333333333333
c121,-1,0.5
c121,1,0.5
c122,-1,0.633333333333333
c122,1,0.366666666666667
c123,-1,0.333333333333333
c123,1,0.666666666666667
c124,-1,0.333333333333333
c124,1,0.5
c124,2,0.133333333333333
c124,3,0.0333333333333333
c125,-1,0.2
c125,1,0.466666666666667
c125,2,0.1
c125,3,0.233333333333333
c126,-1,0.133333333333333
c126,1,0.833333333333333
c126,3,0.0333333333333333
c127,-1,0.233333333333333
c127,1,0.7
c127,4,0.0666666666666667
c128,-1,0.233333333333333
c128,1,0.7
c128,2,0.0666666666666667
c129,-1,0.2
c129,1,0.733333333333333
c129,3,0.0666666666666667
c130,-1,0.233333333333333
c130,1,0.7
c130,2,0.0666666666666667
c131,-1,0.233333333333333
c131,1,0.666666666666667
c131,3,0.0666666666666667
c131,4,0.0333333333333333
c132,-1,0.133333333333333
c132,1,0.666666666666667
c132,2,0.166666666666667
c132,3,0.0333333333333333
c133,-1,0.366666666666667
c133,1,0.633333333333333
c134,-1,0.0666666666666667
c134,1,0.5
c134,2,0.1
c134,3,0.0333333333333333
c134,4,0.3
c135,-1,0.3
c135,1,0.633333333333333
c135,2,0.0666666666666667
c136,-1,0.233333333333333
c136,1,0.633333333333333
c136,2,0.1
c136,3,0.0333333333333333
c137,-1,0.3
c137,1,0.566666666666667
c137,2,0.0666666666666667
c137,4,0.0666666666666667
c138,-1,0.366666666666667
c138,1,0.633333333333333
c139,-1,0.0666666666666667
c139,1,0.866666666666667
c139,3,0.0333333333333333
c139,4,0.0333333333333333
c140,-1,0.166666666666667
c140,1,0.666666666666667
c140,2,0.1
c140,3,0.0666666666666667
c141,-1,0.3
c141,1,0.466666666666667
c141,2,0.0333333333333333
c141,3,0.166666666666667
c141,4,0.0333333333333333
c142,-1,0.333333333333333
c142,1,0.633333333333333
c142,4,0.0333333333333333
c143,-1,0.333333333333333
c143,1,0.666666666666667
c144,-1,0.233333333333333
c144,1,0.7
c144,3,0.0666666666666667
c145,-1,0.333333333333333
c145,1,0.5
c145,3,0.133333333333333
c145,4,0.0333333333333333
c146,-1,0.133333333333333
c146,1,0.733333333333333
c146,2,0.0333333333333333
c146,3,0.0666666666666667
c146,4,0.0333333333333333
c147,-1,0.1
c147,1,0.833333333333333
c147,2,0.0333333333333333
c147,3,0.0333333333333333
c148,-1,0.366666666666667
c148,1,0.5
c148,2,0.0666666666666667
c148,3,0.0333333333333333
c148,4,0.0333333333333333
c149,-1,0.566666666666667
c149,1,0.433333333333333
c150,-1,0.233333333333333
c150,1,0.733333333333333
c150,2,0.0333333333333333
c151,-1,0.333333333333333
c151,1,0.633333333333333
c151,4,0.0333333333333333
c152,-1,0.333333333333333
c152,1,0.533333333333333
c152,2,0.0333333333333333
c152,3,0.0333333333333333
c152,4,0.0666666666666667
c153,-1,0.133333333333333
c153,1,0.5
c153,2,0.3
c153,3,0.0333333333333333
c153,4,0.0333333333333333
c154,-1,0.2
c154,1,0.733333333333333
c154,2,0.0666666666666667
c155,-1,0.233333333333333
c155,1,0.733333333333333
c155,2,0.0333333333333333
c156,-1,0.433333333333333
c156,1,0.433333333333333
c156,2,0.0666666666666667
c156,4,0.0666666666666667
c157,-1,0.233333333333333
c157,1,0.7
c157,2,0.0333333333333333
c157,4,0.0333333333333333
c158,-1,0.2
c158,1,0.8
c159,-1,0.533333333333333
c159,1,0.333333333333333
c159,2,0.0333333333333333
c159,3,0.1
c160,-1,0.3
c160,1,0.666666666666667
c160,3,0.0333333333333333
c161,1,0.866666666666667
c161,2,0.0666666666666667
c161,4,0.0666666666666667
c162,-1,0.266666666666667
c162,1,0.666666666666667
c162,3,0.0666666666666667
c163,-1,0.166666666666667
c163,1,0.766666666666667
c163,3,0.0666666666666667
c164,-1,0.366666666666667
c164,1,0.533333333333333
c164,2,0.1
c165,-1,0.166666666666667
c165,1,0.833333333333333
c166,-1,0.166666666666667
c166,1,0.833333333333333
c167,-1,0.233333333333333
c167,1,0.733333333333333
c167,3,0.0333333333333333
c168,-1,0.2
c168,1,0.7
c168,3,0.0333333333333333
c168,4,0.0666666666666667
c169,-1,0.266666666666667
c169,1,0.666666666666667
c169,2,0.0333333333333333
c169,4,0.0333333333333333
c170,-1,0.466666666666667
c170,1,0.333333333333333
c170,4,0.2
c171,-1,0.333333333333333
c171,1,0.666666666666667
c172,-1,0.1
c172,1,0.8
c172,3,0.0333333333333333
c172,4,0.0666666666666667
c173,-1,0.133333333333333
c173,1,0.766666666666667
c173,2,0.0333333333333333
c173,3,0.0666666666666667
c174,-1,0.366666666666667
c174,1,0.633333333333333
c175,-1,0.233333333333333
c175,1,0.666666666666667
c175,2,0.0666666666666667
c175,4,0.0333333333333333
c176,-1,0.466666666666667
c176,1,0.0333333333333333
c176,3,0.5
c177,-1,0.0666666666666667
c177,1,0.866666666666667
c177,2,0.0333333333333333
c177,3,0.0333333333333333
c178,-1,0.366666666666667
c178,1,0.566666666666667
c178,2,0.0333333333333333
c178,3,0.0333333333333333
c179,-1,0.1
c179,1,0.766666666666667
c179,2,0.1
c179,4,0.0333333333333333
c180,-1,0.633333333333333
c180,1,0.366666666666667
c181,-1,0.5
c181,1,0.366666666666667
c181,2,0.0333333333333333
c181,3,0.0666666666666667
c181,4,0.0333333333333333
c182,-1,0.0666666666666667
c182,1,0.833333333333333
c182,2,0.0666666666666667
c182,4,0.0333333333333333
c183,-1,0.3
c183,1,0.633333333333333
c183,3,0.0333333333333333
c183,4,0.0333333333333333
c184,-1,0.266666666666667
c184,1,0.666666666666667
c184,3,0.0333333333333333
c184,4,0.0333333333333333
c185,-1,0.233333333333333
c185,1,0.6
c185,2,0.166666666666667
c186,-1,0.166666666666667
c186,1,0.766666666666667
c186,3,0.0333333333333333
c186,4,0.0333333333333333
c187,-1,0.5
c187,1,0.5
c188,-1,0.633333333333333
c188,1,0.366666666666667
c189,-1,0.333333333333333
c189,1,0.633333333333333
c189,2,0.0333333333333333
c190,-1,0.333333333333333
c190,1,0.633333333333333
c190,4,0.0333333333333333
c191,-1,0.2
c191,1,0.766666666666667
c191,4,0.0333333333333333
c192,-1,0.133333333333333
c192,1,0.766666666666667
c192,2,0.0333333333333333
c192,3,0.0666666666666667
c193,-1,0.233333333333333
c193,1,0.7
c193,2,0.0333333333333333
c193,3,0.0333333333333333
c194,-1,0.233333333333333
c194,1,0.7
c194,2,0.0333333333333333
c194,4,0.0333333333333333
c195,-1,0.2
c195,1,0.733333333333333
c195,2,0.0666666666666667
c196,-1,0.233333333333333
c196,1,0.766666666666667
c197,-1,0.233333333333333
c197,1,0.7
c197,2,0.0333333333333333
c197,4,0.0333333333333333
c198,-1,0.133333333333333
c198,1,0.266666666666667
c198,2,0.433333333333333
c198,3,0.0333333333333333
c198,4,0.133333333333333
c199,-1,0.366666666666667
c199,1,0.466666666666667
c199,2,0.133333333333333
c199,3,0.0333333333333333
c200,-1,0.0666666666666667
c200,1,0.266666666666667
c200,2,0.4
c200,4,0.266666666666667
c201,-1,0.3
c201,1,0.5
c201,2,0.0666666666666667
c201,4,0.133333333333333
c202,-1,0.233333333333333
c202,1,0.4
c202,2,0.1
c202,3,0.0333333333333333
c202,4,0.233333333333333
c203,-1,0.3
c203,1,0.333333333333333
c203,2,0.3
c203,4,0.0666666666666667
c204,-1,0.366666666666667
c204,1,0.366666666666667
c204,2,0.0666666666666667
c204,3,0.0333333333333333
c204,4,0.166666666666667
c205,-1,0.0666666666666667
c205,1,0.733333333333333
c205,2,0.0666666666666667
c205,4,0.133333333333333
c206,-1,0.166666666666667
c206,1,0.4
c206,2,0.2
c206,3,0.0666666666666667
c206,4,0.166666666666667
c207,-1,0.3
c207,1,0.533333333333333
c207,2,0.1
c207,4,0.0666666666666667
c208,-1,0.333333333333333
c208,1,0.633333333333333
c208,4,0.0333333333333333
c209,-1,0.333333333333333
c209,1,0.433333333333333
c209,2,0.166666666666667
c209,4,0.0666666666666667
c210,-1,0.233333333333333
c210,1,0.466666666666667
c210,2,0.0666666666666667
c210,3,0.1
c210,4,0.133333333333333
c211,-1,0.333333333333333
c211,1,0.266666666666667
c211,2,0.3
c211,4,0.1
c212,-1,0.133333333333333
c212,1,0.566666666666667
c212,2,0.166666666666667
c212,3,0.0333333333333333
c212,4,0.1
c213,-1,0.1
c213,1,0.733333333333333
c213,2,0.1
c213,4,0.0666666666666667
c214,-1,0.366666666666667
c214,1,0.266666666666667
c214,2,0.0666666666666667
c214,3,0.0666666666666667
c214,4,0.233333333333333
c215,-1,0.566666666666667
c215,1,0.366666666666667
c215,2,0.0333333333333333
c215,4,0.0333333333333333
c216,-1,0.233333333333333
c216,1,0.5
c216,2,0.1
c216,4,0.166666666666667
c217,-1,0.333333333333333
c217,1,0.466666666666667
c217,2,0.1
c217,3,0.0333333333333333
c217,4,0.0666666666666667
c218,-1,0.333333333333333
c218,1,0.433333333333333
c218,2,0.2
c218,4,0.0333333333333333
c219,-1,0.133333333333333
c219,1,0.533333333333333
c219,2,0.166666666666667
c219,3,0.0333333333333333
c219,4,0.133333333333333
c220,-1,0.2
c220,1,0.633333333333333
c220,2,0.1
c220,3,0.0333333333333333
c220,4,0.0333333333333333
c221,-1,0.233333333333333
c221,1,0.2
c221,2,0.0333333333333333
c221,3,0.4
c221,4,0.133333333333333
c222,-1,0.433333333333333
c222,1,0.433333333333333
c222,2,0.0333333333333333
c222,3,0.0333333333333333
c222,4,0.0666666666666667
c223,-1,0.233333333333333
c223,1,0.433333333333333
c223,2,0.233333333333333
c223,4,0.1
c224,-1,0.2
c224,1,0.733333333333333
c224,2,0.0333333333333333
c224,4,0.0333333333333333
c225,-1,0.533333333333333
c225,1,0.266666666666667
c225,2,0.1
c225,3,0.0333333333333333
c225,4,0.0666666666666667
c226,-1,0.3
c226,1,0.466666666666667
c226,2,0.166666666666667
c226,4,0.0666666666666667
c227,1,0.733333333333333
c227,2,0.0666666666666667
c227,3,0.0333333333333333
c227,4,0.166666666666667
c228,-1,0.266666666666667
c228,1,0.566666666666667
c228,4,0.166666666666667
c229,-1,0.166666666666667
c229,1,0.0333333333333333
c229,3,0.733333333333333
c229,4,0.0666666666666667
c230,-1,0.366666666666667
c230,1,0.333333333333333
c230,2,0.166666666666667
c230,4,0.133333333333333
c231,-1,0.166666666666667
c231,1,0.666666666666667
c231,2,0.0333333333333333
c231,4,0.133333333333333
c232,-1,0.166666666666667
c232,1,0.633333333333333
c232,2,0.0333333333333333
c232,3,0.0333333333333333
c232,4,0.133333333333333
c233,-1,0.233333333333333
c233,1,0.7
c233,4,0.0666666666666667
c234,-1,0.2
c234,1,0.633333333333333
c234,2,0.133333333333333
c234,4,0.0333333333333333
c235,-1,0.266666666666667
c235,1,0.533333333333333
c235,2,0.1
c235,3,0.0333333333333333
c235,4,0.0666666666666667
c236,-1,0.466666666666667
c236,2,0.533333333333333
c237,-1,0.333333333333333
c237,1,0.566666666666667
c237,3,0.0333333333333333
c237,4,0.0666666666666667
c238,-1,0.1
c238,1,0.7
c238,2,0.133333333333333
c238,4,0.0666666666666667
c239,-1,0.133333333333333
c239,1,0.566666666666667
c239,2,0.0333333333333333
c239,3,0.133333333333333
c239,4,0.133333333333333
c240,-1,0.366666666666667
c240,1,0.5
c240,2,0.1
c240,4,0.0333333333333333
c241,-1,0.233333333333333
c241,1,0.0666666666666667
c241,2,0.566666666666667
c241,3,0.0333333333333333
c241,4,0.1
c242,-1,0.466666666666667
c242,1,0.0666666666666667
c242,3,0.4
c242,4,0.0666666666666667
c243,-1,0.0666666666666667
c243,1,0.733333333333333
c243,4,0.2
c244,-1,0.366666666666667
c244,1,0.366666666666667
c244,2,0.2
c244,4,0.0666666666666667
c245,-1,0.1
c245,1,0.766666666666667
c245,2,0.0666666666666667
c245,3,0.0333333333333333
c245,4,0.0333333333333333
c246,-1,0.633333333333333
c246,1,0.333333333333333
c246,3,0.0333333333333333
c247,-1,0.5
c247,1,0.3
c247,3,0.0333333333333333
c247,4,0.166666666666667
c248,-1,0.0666666666666667
c248,1,0.8
c248,2,0.1
c248,4,0.0333333333333333
c249,-1,0.3
c249,1,0.4
c249,2,0.266666666666667
c249,4,0.0333333333333333
c250,-1,0.266666666666667
c250,1,0.466666666666667
c250,2,0.166666666666667
c250,3,0.0333333333333333
c250,4,0.0666666666666667
c251,-1,0.233333333333333
c251,1,0.566666666666667
c251,2,0.0333333333333333
c251,3,0.0333333333333333
c251,4,0.133333333333333
c252,-1,0.166666666666667
c252,1,0.666666666666667
c252,2,0.0333333333333333
c252,4,0.133333333333333
c253,-1,0.5
c253,1,0.433333333333333
c253,4,0.0666666666666667
c254,-1,0.633333333333333
c254,1,0.366666666666667
c255,-1,0.333333333333333
c255,1,0.633333333333333
c255,4,0.0333333333333333
c256,-1,0.333333333333333
c256,1,0.533333333333333
c256,2,0.0333333333333333
c256,4,0.1
c257,-1,0.2
c257,1,0.8
c258,-1,0.133333333333333
c258,1,0.733333333333333
c258,2,0.0333333333333333
c258,4,0.1
c259,-1,0.233333333333333
c259,1,0.633333333333333
c259,2,0.0333333333333333
c259,4,0.1
c260,-1,0.233333333333333
c260,1,0.3
c260,2,0.4
c260,4,0.0666666666666667
c261,-1,0.2
c261,1,0.533333333333333
c261,2,0.133333333333333
c261,4,0.133333333333333
c262,-1,0.233333333333333
c262,1,0.366666666666667
c262,2,0.1
c262,4,0.3
c263,-1,0.233333333333333
c263,1,0.533333333333333
c263,2,0.0333333333333333
c263,4,0.2
c264,-1,0.133333333333333
c264,1,0.233333333333333
c264,3,0.366666666666667
c264,4,0.266666666666667
c265,-1,0.366666666666667
c265,1,0.633333333333333
c266,-1,0.0666666666666667
c266,1,0.733333333333333
c266,2,0.0333333333333333
c266,3,0.1
c266,4,0.0666666666666667
c267,-1,0.3
c267,1,0.533333333333333
c267,3,0.1
c267,4,0.0666666666666667
c268,-1,0.233333333333333
c268,1,0.566666666666667
c268,2,0.0666666666666667
c268,3,0.0666666666666667
c268,4,0.0666666666666667
c269,-1,0.3
c269,1,0.566666666666667
c269,2,0.0333333333333333
c269,4,0.1
c270,-1,0.366666666666667
c270,1,0.466666666666667
c270,3,0.133333333333333
c270,4,0.0333333333333333
c271,-1,0.0666666666666667
c271,1,0.8
c271,3,0.0666666666666667
c271,4,0.0666666666666667
c272,-1,0.166666666666667
c272,1,0.433333333333333
c272,3,0.3
c272,4,0.1
c273,-1,0.3
c273,1,0.5
c273,2,0.133333333333333
c273,4,0.0666666666666667
c274,-1,0.333333333333333
c274,1,0.6
c274,3,0.0333333333333333
c274,4,0.0333333333333333
c275,-1,0.333333333333333
c275,1,0.333333333333333
c275,4,0.333333333333333
c276,-1,0.233333333333333
c276,3,0.766666666666667
c277,-1,0.333333333333333
c277,1,0.566666666666667
c277,4,0.1
c278,-1,0.133333333333333
c278,1,0.4
c278,2,0.0666666666666667
c278,3,0.1
c278,4,0.3
c279,-1,0.1
c279,1,0.766666666666667
c279,3,0.0666666666666667
c279,4,0.0666666666666667
c280,-1,0.366666666666667
c280,1,0.466666666666667
c280,3,0.1
c280,4,0.0666666666666667
c281,-1,0.566666666666667
c281,1,0.366666666666667
c281,3,0.0333333333333333
c281,4,0.0333333333333333
c282,-1,0.233333333333333
c282,1,0.266666666666667
c282,2,0.1
c282,3,0.266666666666667
c282,4,0.133333333333333
c283,-1,0.333333333333333
c283,1,0.333333333333333
c283,3,0.233333333333333
c283,4,0.1
c284,-1,0.333333333333333
c284,1,0.5
c284,3,0.1
c284,4,0.0666666666666667
c285,-1,0.133333333333333
c285,1,0.5
c285,3,0.2
c285,4,0.166666666666667
c286,-1,0.2
c286,1,0.333333333333333
c286,3,0.1
c286,4,0.366666666666667
c287,-1,0.233333333333333
c287,1,0.7
c287,2,0.0333333333333333
c287,3,0.0333333333333333
c288,-1,0.433333333333333
c288,1,0.0333333333333333
c288,2,0.466666666666667
c288,3,0.0666666666666667
c289,-1,0.233333333333333
c289,3,0.0666666666666667
c289,4,0.7
c290,-1,0.2
c290,1,0.633333333333333
c290,3,0.166666666666667
c291,-1,0.533333333333333
c291,1,0.233333333333333
c291,3,0.1
c291,4,0.133333333333333
c292,-1,0.3
c292,1,0.0333333333333333
c292,3,0.333333333333333
c292,4,0.333333333333333
c293,1,0.2
c293,3,0.0333333333333333
c293,4,0.766666666666667
c294,-1,0.266666666666667
c294,1,0.433333333333333
c294,3,0.0666666666666667
c294,4,0.233333333333333
c295,-1,0.166666666666667
c295,1,0.6
c295,3,0.233333333333333
c296,-1,0.366666666666667
c296,1,0.433333333333333
c296,2,0.0333333333333333
c296,3,0.1
c296,4,0.0666666666666667
c297,-1,0.166666666666667
c297,1,0.633333333333333
c297,2,0.0333333333333333
c297,3,0.133333333333333
c297,4,0.0333333333333333
c298,-1,0.166666666666667
c298,1,0.7
c298,3,0.133333333333333
c299,-1,0.233333333333333
c299,1,0.533333333333333
c299,2,0.0333333333333333
c299,3,0.0666666666666667
c299,4,0.133333333333333
c300,-1,0.2
c300,1,0.566666666666667
c300,2,0.0333333333333333
c300,3,0.1
c300,4,0.1
c301,-1,0.266666666666667
