character,state,probability
c175,4,0.037037037037037
c176,-1,0.222222222222222
c176,1,0.333333333333333
c176,2,0.148148148148148
c176,3,0.259259259259259
c176,4,0.037037037037037
c177,-1,0.296296296296296
c177,1,0.666666666666667
c177,2,0.037037037037037
c178,-1,0.185185185185185
c178,1,0.259259259259259
c178,2,0.555555555555556
c179,-1,0.0740740740740741
c179,1,0.851851851851852
c179,2,0.037037037037037
c179,3,0.037037037037037
c180,-1,0.444444444444444
c180,1,0.555555555555556
c181,-1,0.222222222222222
c181,1,0.592592592592593
c181,2,0.037037037037037
c181,3,0.148148148148148
c182,-1,0.0740740740740741
c182,1,0.851851851851852
c182,3,0.037037037037037
c182,4,0.037037037037037
c183,-1,0.333333333333333
c183,1,0.222222222222222
c183,2,0.037037037037037
c183,3,0.222222222222222
c183,4,0.185185185185185
c184,-1,0.296296296296296
c184,1,0.666666666666667
c184,3,0.037037037037037
c185,-1,0.111111111111111
c185,1,0.888888888888889
c186,-1,0.222222222222222
c186,1,0.111111111111111
c186,2,0.666666666666667
c187,-1,0.259259259259259
c187,1,0.481481481481481
c187,2,0.037037037037037
c187,3,0.222222222222222
c188,-1,0.666666666666667
c188,1,0.333333333333333
c189,-1,0.407407407407407
c189,1,0.37037037037037
c189,2,0.185185185185185
c189,3,0.037037037037037
c190,-1,0.259259259259259
c190,1,0.740740740740741
c191,-1,0.333333333333333
c191,1,0.666666666666667
c192,-1,0.148148148148148
c192,1,0.111111111111111
c192,4,0.740740740740741
c193,-1,0.222222222222222
c193,1,0.777777777777778
c194,-1,0.185185185185185
c194,1,0.37037037037037
c194,2,0.148148148148148
c194,4,0.296296296296296
c195,-1,0.444444444444444
c195,1,0.555555555555556
c196,-1,0.259259259259259
c196,1,0.666666666666667
c196,2,0.0740740740740741
c197,-1,0.185185185185185
c197,1,0.555555555555556
c197,2,0.111111111111111
c197,3,0.148148148148148
c198,-1,0.037037037037037
c198,1,0.555555555555556
c198,2,0.185185185185185
c198,3,0.0740740740740741
c198,4,0.148148148148148
c199,-1,0.333333333333333
c199,1,0.62962962962963
c199,2,0.037037037037037
c200,-1,0.185185185185185
c200,1,0.62962962962963
c200,4,0.185185185185185
c201,-1,0.444444444444444
c201,1,0.444444444444444
c201,3,0.037037037037037
c201,4,0.0740740740740741
c202,-1,0.222222222222222
c202,1,0.444444444444444
c202,2,0.259259259259259
c202,4,0.0740740740740741
c203,-1,0.0740740740740741
c203,1,0.037037037037037
c203,2,0.814814814814815
c203,4,0.0740740740740741
c204,-1,0.407407407407407
c204,1,0.444444444444444
c204,4,0.148148148148148
c205,-1,0.111111111111111
c205,1,0.851851851851852
c205,4,0.037037037037037
c206,1,0.777777777777778
c206,2,0.185185185185185
c206,4,0.037037037037037
c207,-1,0.259259259259259
c207,1,0.148148148148148
c207,2,0.555555555555556
c207,4,0.037037037037037
c208,-1,0.185185185185185
c208,1,0.666666666666667
c208,2,0.111111111111111
c208,4,0.037037037037037
c209,-1,0.185185185185185
c209,1,0.555555555555556
c209,2,0.0740740740740741
c209,3,0.185185185185185
c210,-1,0.222222222222222
c210,1,0.555555555555556
c210,3,0.111111111111111
c210,4,0.111111111111111
c211,-1,0.222222222222222
c211,1,0.333333333333333
c211,2,0.333333333333333
c211,4,0.111111111111111
c212,-1,0.148148148148148
c212,1,0.592592592592593
c212,2,0.111111111111111
c212,4,0.148148148148148
c213,-1,0.037037037037037
c213,1,0.851851851851852
c213,2,0.037037037037037
c213,4,0.0740740740740741
c214,-1,0.37037037037037
c214,1,0.518518518518518
c214,4,0.111111111111111
c215,-1,0.37037037037037
c215,1,0.481481481481481
c215,2,0.0740740740740741
c215,4,0.0740740740740741
c216,-1,0.296296296296296
c216,1,0.185185185185185
c216,2,0.407407407407407
c216,3,0.0740740740740741
c216,4,0.037037037037037
c217,-1,0.37037037037037
c217,2,0.592592592592593
c217,4,0.037037037037037
c218,-1,0.259259259259259
c218,1,0.333333333333333
c218,2,0.333333333333333
c218,4,0.0740740740740741
c219,-1,0.333333333333333
c219,1,0.407407407407407
c219,2,0.148148148148148
c219,4,0.111111111111111
c220,-1,0.222222222222222
c220,1,0.444444444444444
c220,2,0.037037037037037
c220,3,0.185185185185185
c220,4,0.111111111111111
c221,-1,0.0740740740740741
c221,1,0.592592592592593
c221,2,0.259259259259259
c221,4,0.0740740740740741
c222,-1,0.222222222222222
c222,1,0.037037037037037
c222,2,0.703703703703704
c222,4,0.037037037037037
c223,-1,0.148148148148148
c223,1,0.666666666666667
c223,2,0.0740740740740741
c223,4,0.111111111111111
c224,-1,0.37037037037037
c224,1,0.296296296296296
c224,2,0.259259259259259
c224,4,0.0740740740740741
c225,-1,0.185185185185185
c225,1,0.62962962962963
c225,3,0.037037037037037
c225,4,0.148148148148148
c226,-1,0.0740740740740741
c226,2,0.925925925925926
c227,-1,0.111111111111111
c227,1,0.444444444444444
c227,2,0.259259259259259
c227,3,0.0740740740740741
c227,4,0.111111111111111
c228,-1,0.444444444444444
c228,1,0.407407407407407
c228,4,0.148148148148148
c229,-1,0.0740740740740741
c229,1,0.518518518518518
c229,2,0.037037037037037
c229,3,0.296296296296296
c229,4,0.0740740740740741
c230,-1,0.185185185185185
c230,1,0.518518518518518
c230,2,0.185185185185185
c230,4,0.111111111111111
c231,-1,0.0740740740740741
c231,1,0.777777777777778
c231,2,0.111111111111111
c231,4,0.037037037037037
c232,-1,0.0740740740740741
c232,1,0.444444444444444
c232,2,0.037037037037037
c232,3,0.037037037037037
c232,4,0.407407407407407
c233,-1,0.222222222222222
c233,1,0.666666666666667
c233,4,0.111111111111111
c234,-1,0.481481481481481
c234,1,0.259259259259259
c234,3,0.037037037037037
c234,4,0.222222222222222
c235,-1,0.333333333333333
c235,1,0.592592592592593
c235,2,0.037037037037037
c235,4,0.037037037037037
c236,-1,0.333333333333333
c236,1,0.259259259259259
c236,2,0.185185185185185
c236,3,0.222222222222222
c237,-1,0.555555555555556
c237,1,0.185185185185185
c237,2,0.0740740740740741
c237,3,0.148148148148148
c237,4,0.037037037037037
c238,-1,0.148148148148148
c238,1,0.814814814814815
c238,4,0.037037037037037
c239,-1,0.185185185185185
c239,1,0.592592592592593
c239,3,0.037037037037037
c239,4,0.185185185185185
c240,-1,0.259259259259259
c240,1,0.407407407407407
c240,2,0.111111111111111
c240,3,0.185185185185185
c240,4,0.037037037037037
c241,-1,0.185185185185185
c241,1,0.703703703703704
c241,4,0.111111111111111
c242,-1,0.222222222222222
c242,2,0.703703703703704
c242,4,0.0740740740740741
c243,-1,0.296296296296296
c243,1,0.296296296296296
c243,2,0.111111111111111
c243,3,0.222222222222222
c243,4,0.0740740740740741
c244,-1,0.185185185185185
c244,1,0.481481481481481
c244,2,0.037037037037037
c244,4,0.296296296296296
c245,-1,0.0740740740740741
c245,1,0.777777777777778
c245,4,0.148148148148148
c246,-1,0.444444444444444
c246,1,0.518518518518518
c246,4,0.037037037037037
c247,-1,0.222222222222222
c247,1,0.185185185185185
c247,3,0.481481481481481
c247,4,0.111111111111111
c248,-1,0.0740740740740741
c248,1,0.777777777777778
c248,4,0.148148148148148
c249,-1,0.333333333333333
c249,1,0.296296296296296
c249,2,0.222222222222222
c249,4,0.148148148148148
c250,-1,0.296296296296296
c250,1,0.703703703703704
c251,-1,0.111111111111111
c251,1,0.444444444444444
c251,3,0.333333333333333
c251,4,0.111111111111111
c252,-1,0.222222222222222
c252,1,0.222222222222222
c252,2,0.555555555555556
c253,-1,0.259259259259259
c253,2,0.740740740740741
c254,-1,0.666666666666667
c254,1,0.333333333333333
c255,-1,0.407407407407407
c255,1,0.481481481481481
c255,2,0.037037037037037
c255,4,0.0740740740740741
c256,-1,0.259259259259259
c256,1,0.518518518518518
c256,2,0.037037037037037
c256,4,0.185185185185185
c257,-1,0.333333333333333
c257,1,0.444444444444444
c257,3,0.0740740740740741
c257,4,0.148148148148148
c258,-1,0.148148148148148
c258,2,0.740740740740741
c258,4,0.111111111111111
c259,-1,0.222222222222222
c259,1,0.37037037037037
c259,2,0.259259259259259
c259,3,0.037037037037037
c259,4,0.111111111111111
c260,-1,0.185185185185185
c260,1,0.333333333333333
c260,2,0.407407407407407
c260,4,0.0740740740740741
c261,-1,0.444444444444444
c261,1,0.481481481481481
c261,4,0.0740740740740741
c262,-1,0.259259259259259
c262,1,0.481481481481481
c262,2,0.037037037037037
c262,4,0.222222222222222
c263,-1,0.185185185185185
c263,1,0.481481481481481
c263,2,0.037037037037037
c263,3,0.037037037037037
c263,4,0.259259259259259
c264,-1,0.037037037037037
c264,1,0.62962962962963
c264,3,0.148148148148148
c264,4,0.185185185185185
c265,-1,0.333333333333333
c265,1,0.666666666666667
c266,-1,0.185185185185185
c266,1,0.444444444444444
c266,3,0.37037037037037
c267,-1,0.444444444444444
c267,1,0.518518518518518
c267,3,0.037037037037037
c268,-1,0.222222222222222
c268,1,0.444444444444444
c268,3,0.111111111111111
c268,4,0.222222222222222
c269,-1,0.0740740740740741
c269,1,0.777777777777778
c269,3,0.0740740740740741
c269,4,0.0740740740740741
c270,-1,0.407407407407407
c270,1,0.407407407407407
c270,2,0.0740740740740741
c270,3,0.0740740740740741
c270,4,0.037037037037037
c271,-1,0.111111111111111
c271,1,0.851851851851852
c271,3,0.037037037037037
c272,3,1
c273,-1,0.259259259259259
c273,1,0.740740740740741
c274,-1,0.185185185185185
c274,1,0.592592592592593
c274,3,0.037037037037037
c274,4,0.185185185185185
c275,-1,0.185185185185185
c275,1,0.407407407407407
c275,2,0.296296296296296
c275,3,0.111111111111111
c276,-1,0.222222222222222
c276,1,0.666666666666667
c276,3,0.037037037037037
c276,4,0.0740740740740741
c277,-1,0.222222222222222
c277,3,0.777777777777778
c278,-1,0.148148148148148
c278,1,0.740740740740741
c278,4,0.111111111111111
c279,-1,0.037037037037037
c279,1,0.185185185185185
c279,3,0.740740740740741
c279,4,0.037037037037037
c280,-1,0.37037037037037
c280,3,0.481481481481481
c280,4,0.148148148148148
c281,-1,0.37037037037037
c281,1,0.592592592592593
c281,3,0.037037037037037
c282,-1,0.296296296296296
c282,3,0.0740740740740741
c282,4,0.62962962962963
c283,-1,0.37037037037037
c283,3,0.037037037037037
c283,4,0.592592592592593
c284,-1,0.259259259259259
c284,1,0.111111111111111
c284,2,0.296296296296296
c284,3,0.148148148148148
c284,4,0.185185185185185
c285,-1,0.333333333333333
c285,4,0.666666666666667
c286,-1,0.222222222222222
c286,1,0.37037037037037
c286,3,0.0740740740740741
c286,4,0.333333333333333
c287,-1,0.0740740740740741
c287,1,0.592592592592593
c287,3,0.0740740740740741
c287,4,0.259259259259259
c288,-1,0.222222222222222
c288,1,0.0740740740740741
c288,3,0.148148148148148
c288,4,0.555555555555556
c289,-1,0.148148148148148
c289,1,0.666666666666667
c289,3,0.148148148148148
c289,4,0.037037037037037
c290,-1,0.37037037037037
c290,1,0.333333333333333
c290,3,0.037037037037037
c290,4,0.259259259259259
c291,-1,0.185185185185185
c291,1,0.666666666666667
c291,3,0.111111111111111
c291,4,0.037037037037037
c292,-1,0.0740740740740741
c292,1,0.333333333333333
c292,2,0.037037037037037
c292,3,0.0740740740740741
c292,4,0.481481481481481
c293,-1,0.111111111111111
c293,2,0.851851851851852
c293,3,0.037037037037037
c294,-1,0.444444444444444
c294,2,0.518518518518518
c294,3,0.037037037037037
c295,-1,0.0740740740740741
c295,1,0.518518518518518
c295,3,0.407407407407407
c296,-1,0.185185185185185
c296,2,0.740740740740741
c296,3,0.0740740740740741
c297,-1,0.0740740740740741
c297,1,0.481481481481481
c297,3,0.37037037037037
c297,4,0.0740740740740741
c298,-1,0.0740740740740741
c298,1,0.62962962962963
c298,3,0.185185185185185
c298,4,0.111111111111111
c299,-1,0.222222222222222
c299,1,0.666666666666667
c299,3,0.037037037037037
c299,4,0.0740740740740741
c300,-1,0.481481481481481
c300,1,0.481481481481481
c300,4,0.037037037037037
c301,-1,0.333333333333333
c301,3,0.666666666666667
